Report generated on: 02-24-2022 16:06:20
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"INTL.62-1-ABW-TBPD.A","            Motor gasoline (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.63-1-ABW-TBPD.A","            Jet fuel (Mb/d)","","","","","","","0","0","0","0","0","1.7","1.5","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.64-1-ABW-TBPD.A","            Kerosene (Mb/d)","","","","","","","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.65-1-ABW-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","0","0","0","0","2","1.6","1.4","1.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.66-1-ABW-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","0","0","0","0","2.1","1","1.4","1.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.67-1-ABW-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","","","","","","","0","0","0","0","0.0112","0.0103","0.00833","0.00833","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.68-1-ABW-TBPD.A","            Other petroleum liquids (Mb/d)","","","","","","","0","0","0","0","2.2","3.3","1.9","1.9","0","0","0","0","0","0","232.24043715847","232.876712328767","232.876712328767","232.876712328767","232.24043715847","232.876712328767","232.876712328767","235.205479452055","233.401639344262","234.227397260274","234.43698630137","235.205479452055","56.6666666666667","0","0","","",""
"","Australia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-1-AUS-TBPD.A","        Refined petroleum products (Mb/d)","613","589","614","598","602","604","577","606","630","639","661","684","681","717","723.0958904109586","751.1534246575336","764.8032786885242","794.7808219178078","776.9589041095895","807.6602739726025","784.7021857923496","788.906849315069","774.0273972602741","738.5945205479454","726.2896174863389","696.1780821917807","652.5726027397258","706.235616438356","687.7185792349719","674.7260273972607","676","684.4164383561648","659.724043715847","630.5561643835618","607.1287671232878","","",""
"INTL.62-1-AUS-TBPD.A","            Motor gasoline (Mb/d)","253","248","261","257","263","269","263","268","273","275","282","289","295","307","307.98904109589","308.835616438356","312","316.476712328767","313.950684931507","330.427397260274","308.852459016393","308.646575342466","311.542465753425","302.054794520548","309.48087431694","293.66301369863","293.016438356164","305.421917808219","282.53825136612","293.87397260274","289","278.356164383562","263.054644808743","255.852054794521","240.778082191781","","",""
"INTL.63-1-AUS-TBPD.A","            Jet fuel (Mb/d)","38","39","42","41","45","44","47","50","56","57","60","64","68","74","74.2602739726027","81.0602739726027","86.9262295081967","93.5342465753425","91.4684931506849","92.3342465753425","97.3688524590164","99.4849315068493","90.3150684931507","84.013698630137","90.9344262295082","90.9013698630137","90.6657534246575","89.7479452054795","92.0191256830601","94.0958904109589","92","95.6657534246575","96.1830601092896","91.3561643835616","82.1698630136986","","",""
"INTL.64-1-AUS-TBPD.A","            Kerosene (Mb/d)","3","8","7","7","6.2","5.4","5","4.5","4.1","4.4","6.1","4.3","5.5","4.7","4.83561643835616","4.58356164383562","9.07103825136612","5.74520547945205","4.11506849315068","5.0027397260274","4.08469945355191","3.8986301369863","4.92054794520548","4.00821917808219","3.08743169398907","1.88493150684932","2.03561643835616","1.67397260273973","1.37158469945355","1.01643835616438","0.4","0.276712328767123","0.234972677595628","0.10958904109589","0.10958904109589","","",""
"INTL.65-1-AUS-TBPD.A","            Distillate fuel oil (Mb/d)","149","147","148","141","147","142","145","157","168","171","179","183","175","188","193.205479452055","202.643835616438","214.765027322404","227.761643835616","224.701369863014","229.298630136986","217.68306010929","230.342465753425","229.008219178082","222.53698630137","223.535519125683","201.027397260274","164.101369863014","211.945205479452","205.680327868852","204.054794520548","210","221.268493150685","216.155737704918","212.66301369863","213.317808219178","","",""
"INTL.66-1-AUS-TBPD.A","            Residual fuel oil (Mb/d)","84","74","72","68","50","53","37","40","39","44","45","51","47","44","41.5698630136986","46.2684931506849","31.6065573770492","33.1013698630137","31.1287671232877","30.9150684931507","36.7568306010929","33.7972602739726","27.8821917808219","25.0164383561644","17.5409836065574","20.7808219178082","18.7013698630137","17.5178082191781","17.3060109289617","15.8027397260274","17","16.8821917808219","17.6147540983607","13.1534246575342","11.9890410958904","","",""
"INTL.67-1-AUS-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","1.4","1","1","1","15","16","13","12","12","13","13","15","15","17","18.7835616438356","21.4547945205479","25.5737704918033","28.441095890411","26.3780821917808","30.5397260273973","29.3169398907104","30.8931506849315","29.5534246575342","25.8986301369863","13.2786885245902","19.8630136986301","21.958904109589","22.5287671232877","29.2513661202186","18.1479452054795","23","22.4356164383562","20.3743169398907","18.813698630137","16.4","","",""
"INTL.68-1-AUS-TBPD.A","            Other petroleum liquids (Mb/d)","85","72","83","83","76","74","68","74","78","75","77","78","75","83","82.4520547945206","86.3068493150685","84.8606557377049","89.7205479452055","85.2164383561645","89.1424657534246","90.639344262295","81.8438356164383","80.8054794520549","75.0657534246575","68.431693989071","68.0575342465754","62.0931506849314","57.4","59.551912568306","47.7342465753425","44","49.5315068493151","46.1065573770493","38.6082191780822","42.3643835616439","","",""
"","Austria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-1-AUT-TBPD.A","        Refined petroleum products (Mb/d)","205","180","157","143","152","164","166","168","160","170","183","191","198","197","201.29041095890415","192.07397260273976","199.90163934426232","213.6246575342466","203.84383561643838","195.60821917808224","180.52732240437157","201.18904109589047","201.42739726027418","197.19999999999996","193.08743169398906","201.61095890410954","200.5013698630136","201.86301369863008","206.0546448087432","198.24109589041103","189","200.8410958904109","191.94262295081967","194.58082191780818","195.96986301369864","","",""
"INTL.62-1-AUT-TBPD.A","            Motor gasoline (Mb/d)","41","44","42","44","46","48","49","54","55","54","61","56","57","54","58.3178082191781","52.827397260274","53.0765027322404","55.8164383561644","49.9561643835616","49.5890410958904","41.879781420765","47.041095890411","48.4328767123288","45.5835616438356","44.4672131147541","45.4904109589041","40.2849315068493","42.8493150684931","42.5491803278689","42.158904109589","38","39.958904109589","37.7732240437159","37.7369863013699","43.2465753424658","","",""
"INTL.63-1-AUT-TBPD.A","            Jet fuel (Mb/d)","3","3","3","3","3.9","3.9","3.7","4.3","4.7","6.2","6.6","7.9","8.3","8.1","8.09315068493151","9.15342465753425","10.3169398907104","10.9013698630137","11.4821917808219","10.986301369863","11.7103825136612","11.0767123287671","10.427397260274","9.62739726027397","9.80054644808743","12.7808219178082","11.3506849315068","13.0356164383562","10.1366120218579","6.71506849315069","10","13.2493150684932","13.3060109289617","14.1205479452055","12.5643835616438","","",""
"INTL.64-1-AUT-TBPD.A","            Kerosene (Mb/d)","0","0","0","0","0.1","0.1","0.0876712328767123","0.0657534246575342","0.1","0.3","0.4","0.3","0.2","0.0657534246575342","0.0876712328767123","-0.0219178082191781","0","0","0","0","0","0.90958904109589","1.07945205479452","1.23287671232877","1.27049180327869","0.432876712328767","1.29315068493151","0.564383561643836","1.05737704918033","1.38082191780822","1.4","0.668493150684932","0.346994535519126","0.36986301369863","0.389041095890411","","",""
"INTL.65-1-AUT-TBPD.A","            Distillate fuel oil (Mb/d)","52","43","42","42","42","45","51","52","50","52","57","66","66","73","74.4794520547945","70.2109589041096","73.4371584699454","80.0547945205479","79.5424657534247","75.1342465753425","75.7622950819672","81.2246575342466","83.7534246575343","80.1424657534247","75.1092896174863","80.9150684931507","78.3643835616438","76.345205479452","87.4016393442623","84.7205479452055","78","87.372602739726","80.7786885245902","82.4657534246575","80.9178082191781","","",""
"INTL.66-1-AUT-TBPD.A","            Residual fuel oil (Mb/d)","80","61","51","34","35","43","36","33","32","28","31","32","32","30","25.9780821917808","24.8876712328767","25.0464480874317","27.1808219178082","23.8054794520548","23.1178082191781","17.2377049180328","22.8849315068493","18.9287671232877","20.6602739726027","20.620218579235","21.7013698630137","18.358904109589","17.0904109589041","14.2049180327869","16.027397260274","18","16.9095890410959","16.827868852459","17.8684931506849","17.3397260273973","","",""
"INTL.67-1-AUT-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","0.07","0","0","0","2.4","2.9","2","2.4","1.4","1.3","1.5","1.3","0.6","0.6","1.08219178082192","1.91232876712329","0.636612021857924","1.3972602739726","0.917808219178082","0.572602739726027","1.17213114754098","0.128767123287671","0.857534246575343","1.58356164383562","1.80601092896175","3.43561643835616","1.62739726027397","2.25753424657534","3.10655737704918","2.89315068493151","2.8","3.21095890410959","2.22131147540984","2.25205479452055","2.16164383561644","","",""
"INTL.68-1-AUT-TBPD.A","            Other petroleum liquids (Mb/d)","29","29","19","20","23","21","25","23","18","27","26","28","34","31","33.2520547945206","33.1041095890411","37.3879781420765","38.2739726027398","38.1397260273973","36.2082191780822","32.7650273224044","37.9232876712329","37.9479452054795","38.3698630136986","40.0136612021858","36.8547945205479","49.2219178082192","49.7205479452055","47.5983606557377","44.3452054794521","41","39.4712328767123","40.6885245901639","39.7671232876712","39.3506849315068","","",""
"","Azerbaijan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-1-AZE-TBPD.A","        Refined petroleum products (Mb/d)","","","","","","","--","--","--","--","--","--","256","225","217","225","183","165","177","199","170.08634535519144","130.87149150684942","133.48462684931516","133.39219506849315","132.43510601092896","155.26650082191784","171.8362082191782","152.8356076712329","152.8597683060108","128.18629698630133","131.88296986301376","134.7231386301369","131.63399671232864","139.32173369863025","142.13982027397253","","",""
"INTL.62-1-AZE-TBPD.A","            Motor gasoline (Mb/d)","","","","","","","--","--","--","--","--","--","23","26","28","21","17","19","22","23","12.5153278688525","13.9751780821918","14.2556164383562","16.826301369863","19.8567213114754","21.173095890411","24.351397260274","26.4079452054795","30.7639344262295","28.8617808219178","29.1889589041096","30.2873424657534","30.2873424657534","32.881397260274","28.9318904109589","","",""
"INTL.63-1-AZE-TBPD.A","            Jet fuel (Mb/d)","","","","","","","--","--","--","--","--","--","8.7","17","9.1","11","11","13","15","14","12.5666666666667","11.7972328767123","11.015095890411","12.0362191780822","11.57","13.687397260274","15.0561369863014","16.5335068493151","15.8383333333333","13.1007945205479","13.0356164383562","13.4918630136986","13.6004931506849","15.273397260274","15.4037534246575","","",""
"INTL.64-1-AZE-TBPD.A","            Kerosene (Mb/d)","","","","","","","--","--","--","--","--","--","25","11","12","12","10","2.8","3.8","11","3.69603825136612","1.71542465753425","3.02846575342466","2.11780821917808","2.38658469945355","2.47783561643836","0.931835616438356","0.677698630136986","0.844808743169399","0.148246575342466","0","0","0","0","0","","",""
"INTL.65-1-AZE-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","--","--","--","--","--","--","86","45","47","80","43","44","48","62","39.921288147541","31.9498799232877","32.583971490411","33.5649948109589","36.4897852295082","42.9708452438356","42.8514015890411","43.1338846136986","51.4952431038251","48.4022402520548","50.8759922465753","50.7743466520548","48.4437799835616","51.0204912712329","60.2387318410959","","",""
"INTL.66-1-AZE-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","--","--","--","--","--","--","61","84","78","81","75","73","76","73","76.2558374098361","49.9779927452055","48.5696800109589","46.7620958794521","47.5548415409836","57.8234573260274","55.0778199452055","55.7489872438356","31.4916186229508","6.86374704657534","5.8888581369863","6.34457766575343","6.90750631232877","6.96858828493151","5.58112343013699","","",""
"INTL.67-1-AZE-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","","","","","","","--","--","--","--","--","--","13","10","16","9.8","13","6.3","2","5","1.94043779781421","2.97288549041096","3.16708810410959","4.88312806027397","5.94658403825137","6.08846465205479","6.74638646575343","6.14875393972603","5.91069079781421","6.27447628493151","6.97863065753425","7.14135807123288","6.27911741917808","7.94206903561644","6.03901329863014","","",""
"INTL.68-1-AZE-TBPD.A","            Other petroleum liquids (Mb/d)","","","","","","","--","--","--","--","--","--","38","31","27","11","13","7.8","11","11","23.1907492131148","18.4828977315069","20.8647091616438","17.2016475506849","8.63058919125683","11.0454048328767","26.8212303561644","4.1848311890411","16.5151392786885","24.5350114849315","25.9149134794521","26.6836507616438","26.1157573808219","25.2357905863014","25.9453078684931","","",""
