Report generated on: 02-24-2022 17:30:36
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"INTL.8499-2-SYC-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Sierra Leone","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-SLE-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.00669","0.00705","0.00768","0.0079","0.00793","0.00822","0.0055","0.00571","1.4","0.00596","0.00594","0.00607","0.00611","0.00611052054794521","0.006321","0","0.00648552876712329","0.00660872876712329","0.00625413661202186","0.00830848219178082","0.00609694246575343","0","0","0","0","0","0","NA","NA"
"INTL.6899-2-SLE-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0.00669","0.00705","0.00768","0.0079","0.00793","0.00822","0.0055","0.00571","1.4","0.00596","0.00594","0.00607","0.00611","0.00611052054794521","0.006321","0","0.00648552876712329","0.00660872876712329","0.00625413661202186","0.00830848219178082","0.00609694246575343","0","0","0","0","0","0","NA","NA"
"INTL.8499-2-SLE-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Singapore","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-SGP-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","3.7","3.8","4.4","3.9","11","17","4.1","13","2.1","6.1","7.6","7.9","8.2","8.1","7.8","7.9","7.9","7.8","7.9","8.5","12","12","13","4.5","3.9","3.5","3.4","NA","NA"
"INTL.6899-2-SGP-TBPD.A","            LPG (Mb/d)","1.866125775","2","2.1","2.1","2.2","13","3.7","3.8","4.4","3.9","11","17","4.1","13","2.1","6.1","7.6","7.9","8.2","8.1","7.8","7.9","7.9","7.8","7.9","8.5","12","12","13","4.5","3.9","3.5","3.4","NA","NA"
"INTL.8499-2-SGP-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Slovakia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-SVK-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","1.2","1.2","1.1","1","1.1","1","1","1","6.4","6.7","6.9","7","5.5","5.1","4.9","5.3","5.4","3.9","4.1","4.3","4.2","NA"
"INTL.6899-2-SVK-TBPD.A","            LPG (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","1.2","1.2","1.1","1","1.1","1","1","1","5.6","6","6.2","6.3","5","4.5","4.3","4.7","5.3","3.9","4.1","4.3","4.2","NA"
"INTL.8499-2-SVK-TBPD.A","            Ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0.7","0.7","0.7","0.7","0.6","0.6","0.6","0.7","0.07572034117865331","0.03552796343496372","0.035154379925476396","0","0","NA"
"","Slovenia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-SVN-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","1.4","1.2","1.2","1.1","1.2","2.4","2.4","2.7","2.9","2.8","2.7","2.8","2.6","2.8","2.6","2.7","2.7","2.5","2.7","2.5","2.7","2.4","NA"
"INTL.6899-2-SVN-TBPD.A","            LPG (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","1.4","1.2","1.2","1.1","1.2","2.4","2.4","2.7","2.9","2.8","2.7","2.8","2.6","2.8","2.6","2.7","2.7","2.5","2.7","2.5","2.7","2.4","NA"
"INTL.8499-2-SVN-TBPD.A","            Ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"","Solomon Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-SLB-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0.03169","0.03178","0.03178","0.03178","0.03169","0.03178","0.03178","0.03178","0.03169","0.03178","0.03178","0.0317808219178082","0.0316939890710383","0.0317808219178082","0.0317808219178082","0.0317808219178082","0.0316939890710383","0.0317808219178082","0.0317808219178082","0.06356164384","0.04767123288","0.0317808219178082","0.0530739726027397","0.0530739726027397","0.0530739726027397","NA","NA"
"INTL.6899-2-SLB-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0.03169","0.03178","0.03178","0.03178","0.03169","0.03178","0.03178","0.03178","0.03169","0.03178","0.03178","0.0317808219178082","0.0316939890710383","0.0317808219178082","0.0317808219178082","0.0317808219178082","0.0316939890710383","0.0317808219178082","0.0317808219178082","0.06356164384","0.04767123288","0.0317808219178082","0.0530739726027397","0.0530739726027397","0.0530739726027397","NA","NA"
"INTL.8499-2-SLB-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Somalia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-SOM-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.0107","0.00654","0.00659","0.00669","0.00646","0.01319","0.00316","0.00319","0.00319","0.00319","0.00319","0.00319","0.00319","0.003192","0","0","0","0","0","0","0.2","0.2","0.2","0.2","0.2","0.2","0.2","NA","NA"
"INTL.6899-2-SOM-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0.0107","0.00654","0.00659","0.00669","0.00646","0.01319","0.00316","0.00319","0.00319","0.00319","0.00319","0.00319","0.00319","0.003192","0","0","0","0","0","0","0.2","0.2","0.2","0.2","0.2","0.2","0.2","NA","NA"
"INTL.8499-2-SOM-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","South Africa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-ZAF-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","7","4.6","4.5","4.5","4.8","3.4","8.4","8.6","5.5","9.5","8.6","9.7","18","10","11","11","11","11","11","18","11","9.3","9","10","11","13","12","NA","NA"
"INTL.6899-2-ZAF-TBPD.A","            LPG (Mb/d)","5.628488854","5.2","5.4","5.5","5.8","5.3","7","4.6","4.5","4.5","4.8","3.4","8.4","8.6","5.5","9.5","8.6","9.7","18","10","11","11","11","11","11","18","11","9.3","9","10","11","13","12","NA","NA"
"INTL.8499-2-ZAF-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","South Korea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-KOR-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","11.77708248","13","19","26","32","37","48","58","71","83","98","118","147","163","172","181","188","192","182","207","226","226","244","233","229","238","242","267","272","277","277","272","255","248","NA"
"INTL.6899-2-KOR-TBPD.A","            LPG (Mb/d)","11.77708248","13","19","26","32","37","48","58","71","83","98","118","147","163","172","181","188","192","182","207","226","226","244","233","229","238","242","267","272","277","277","272","255","248","NA"
"INTL.8499-2-KOR-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"","South Sudan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-SSD-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","",""
"INTL.6899-2-SSD-TBPD.A","            LPG (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","",""
"INTL.8499-2-SSD-TBPD.A","            Ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","",""
"","Spain","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-ESP-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","73.29600647","72","67","68","68","72","76","79","83","76","81","91","84","79","85","80","84","80","82","81","79","74","74","73","74","72","66","65","63","58","59","53","51","49","NA"
"INTL.6899-2-ESP-TBPD.A","            LPG (Mb/d)","73.29600647","72","67","68","68","72","76","79","83","76","81","91","84","79","85","80","84","80","82","81","79","74","74","73","74","72","66","65","63","58","59","53","51","49","NA"
"INTL.8499-2-ESP-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"","Sri Lanka","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-LKA-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.04698","0.6","0.7","1","1.2","1","1.5","1.8","2.1","2.6","2.7","3.6","5.2","5.8","4.8","4.7","4.7","5","5.2","5","5.6","5.7","5.5","5.4","5.9","6.3","7.1","NA","NA"
"INTL.6899-2-LKA-TBPD.A","            LPG (Mb/d)","0.210685256","0.2","0.2","0.2","0.3","0.4","0.04698","0.6","0.7","1","1.2","1","1.5","1.8","2.1","2.6","2.7","3.6","5.2","5.8","4.8","4.7","4.7","5","5.2","5","5.6","5.7","5.5","5.4","5.9","6.3","7.1","NA","NA"
"INTL.8499-2-LKA-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Sudan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-SDN-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.3","0.3","0.3","0.4","0.3","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.9","1","1.8","3","3.4","3.5","4.5","9.9","10","9.8","10","14","12","14","NA","NA"
"INTL.6899-2-SDN-TBPD.A","            LPG (Mb/d)","0.150500377","0.2","0.2","0.3","0.2","0.2","0.3","0.3","0.3","0.4","0.3","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.9","1","1.8","3","3.4","3.5","4.5","9.9","10","9.8","10","14","12","14","NA","NA"
"INTL.8499-2-SDN-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Suriname","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-SUR-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.4","0.2","0.2","0.3","0.6","0.6","0.5","0.6","0.4","0.6","0.6","0.6","0.6","0.6","0.7","0.7","0.7","0.7","0.7","0.7","0.8","0.8","0.8","0.8","0.5","0.5","0.5","NA","NA"
"INTL.6899-2-SUR-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0.4","0.2","0.2","0.3","0.6","0.6","0.5","0.6","0.4","0.6","0.6","0.6","0.6","0.6","0.7","0.7","0.7","0.7","0.7","0.7","0.8","0.8","0.8","0.8","0.5","0.5","0.5","NA","NA"
"INTL.8499-2-SUR-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Sweden","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-SWE-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","5.561590606","5","5.5","9.7","14","12","16","21","19","21","24","25","31","28","31","27","27","28","31","23","25","37","46","36","37","44","46","48","44","31","41","45","40","47","NA"
"INTL.6899-2-SWE-TBPD.A","            LPG (Mb/d)","5.561590606","5","5.5","9.7","14","12","16","21","19","21","24","25","31","28","31","27","27","28","31","23","25","28","33","25","26","29","31","32","29","17","26","29","25","33","NA"
"INTL.8499-2-SWE-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6","8.7","12","11","11","14","15","16","15","13","15","16","16","14","NA"
"","Switzerland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-CHE-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","2.868619537","2.8","3.7","3.8","4","4.7","0.5","5.3","5.7","5.1","5.1","5.8","5.1","5.7","5.5","5.2","5.8","6.6","7","6.5","6.3","6.2","6.8","6.3","6.8","6.4","6.8","5.9","6.6","6","6.2","5.7","5.5","5.6","NA"
"INTL.6899-2-CHE-TBPD.A","            LPG (Mb/d)","2.868619537","2.8","3.7","3.8","4","4.7","0.5","5.3","5.7","5.1","5.1","5.8","5.1","5.7","5.5","5.2","5.8","6.6","7","6.5","6.3","6.2","6.8","6.3","6.8","6.4","6.8","5.9","6.6","6","6.2","5.7","5.5","5.6","NA"
"INTL.8499-2-CHE-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"","Syria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-SYR-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","8.7","8","9.6","8.4","10","8.9","9.2","9.9","9.9","8.6","12","11","11","15","15","17","17","16","16","17","20","16","27","27","28","27","22","NA","NA"
"INTL.6899-2-SYR-TBPD.A","            LPG (Mb/d)","3.581751172","4.4","5.2","5.9","7","7.5","8.7","8","9.6","8.4","10","8.9","9.2","9.9","9.9","8.6","12","11","11","15","15","17","17","16","16","17","20","16","27","27","28","27","22","NA","NA"
"INTL.8499-2-SYR-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Taiwan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-TWN-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","35","36","40","42","43","42","43","47","46","47","48","50","49","51","51","51","55","55","61","66","68","76","63","73","67","69","61","NA","NA"
"INTL.6899-2-TWN-TBPD.A","            LPG (Mb/d)","20.37689587","21","22","24","26","28","35","36","40","42","43","42","43","47","46","47","48","50","49","51","51","51","55","55","61","66","68","76","63","73","67","69","61","NA","NA"
"INTL.8499-2-TWN-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Tajikistan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-TJK-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0","0.7","0","0","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","NA","NA"
"INTL.6899-2-TJK-TBPD.A","            LPG (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0","0.7","0","0","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","NA","NA"
"INTL.8499-2-TJK-TBPD.A","            Ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Tanzania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-TZA-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.02086","0.2","0.2","0.1","0.09831","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.6","0.8","1","NA","NA"
"INTL.6899-2-TZA-TBPD.A","            LPG (Mb/d)","0.120395211","0.2","0.2","0.2","0.2","0.2","0.02086","0.2","0.2","0.1","0.09831","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.6","0.8","1","NA","NA"
"INTL.8499-2-TZA-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Thailand","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-THA-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","20","22","24","28","32","33","35","38","42","47","57","57","57","59","73","78","80","70","84","118","138","120","140","112","192","220","236","NA","NA"
"INTL.6899-2-THA-TBPD.A","            LPG (Mb/d)","6.336529783","8","11","15","17","19","20","22","24","28","30","30","32","34","31","38","38","45","43","46","58","61","65","56","67","97","102","94","112","89","150","166","174","NA","NA"
"INTL.8499-2-THA-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","2.8","3.1","3.1","3.7","11","8.9","19","12","14","13","15","16","15","14","17","21","36","27","29","23","41","55","63","NA","NA"
"","The Bahamas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-BHS-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.4","0.3","0.3","0.3","0.4","0.6","0.6","0.6","0.4","0.4","0.4","0.4","0.3","0.3","0.5","0.5","0.3","0.3","0.4","0.4","0.7","0.7","0.7","0.7","0.7","0.7","0.7","NA","NA"
"INTL.6899-2-BHS-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0.4","0.3","0.3","0.3","0.4","0.6","0.6","0.6","0.4","0.4","0.4","0.4","0.3","0.3","0.5","0.5","0.3","0.3","0.4","0.4","0.7","0.7","0.7","0.7","0.7","0.7","0.7","NA","NA"
"INTL.8499-2-BHS-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Timor-Leste","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-TLS-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-2-TLS-TBPD.A","            LPG (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-2-TLS-TBPD.A","            Ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Togo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-TGO-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0.02294","0.029","0.02542","0.0258","0","0","0.02135","0","0","0","0","0","0","0","0","0.0317808219178082","0.0635616438356164","0.0633879781420765","0.0635616438356164","0.3","0.09534246576","0.1","0.1","0.2","0.2","0.2","NA","NA"
"INTL.6899-2-TGO-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0.02294","0.029","0.02542","0.0258","0","0","0.02135","0","0","0","0","0","0","0","0","0.0317808219178082","0.0635616438356164","0.0633879781420765","0.0635616438356164","0.3","0.09534246576","0.1","0.1","0.2","0.2","0.2","NA","NA"
"INTL.8499-2-TGO-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Tonga","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-TON-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0.017","0.03169","0.03178","0.03178","0.03178","0.03169","0.03178","0.03178","0.031780822","0.031693989","0.031780822","0","0","0","0.063561644","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-2-TON-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0.017","0.03169","0.03178","0.03178","0.03178","0.03169","0.03178","0.03178","0.031780822","0.031693989","0.031780822","0","0","0","0.063561644","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-2-TON-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Trinidad and Tobago","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-TTO-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","1.5","1.2","1.6","1.8","1.6","1.7","1.8","1.4","1.4","1.9","1.1","1.8","1.9","3.4","2","2.9","2.1","1.8","1.9","2.1","5.3","6.3","1.9","2","1.8","1.1","0.6","NA","NA"
"INTL.6899-2-TTO-TBPD.A","            LPG (Mb/d)","1.053458099","1.1","1.2","1.4","1.7","1.4","1.5","1.2","1.6","1.8","1.6","1.7","1.8","1.4","1.4","1.9","1.1","1.8","1.9","3.4","2","2.9","2.1","1.8","1.9","2.1","5.3","6.3","1.9","2","1.8","1.1","0.6","NA","NA"
"INTL.8499-2-TTO-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Tunisia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-TUN-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","5.9","5.9","6.4","8.4","7.6","8.2","8.7","9.1","9.9","10","10","11","11","8.6","12","13","11","12","12","12","15","15","15","15","16","15","15","NA","NA"
"INTL.6899-2-TUN-TBPD.A","            LPG (Mb/d)","2.889478707","3.2","3.6","3.9","4.5","5.1","5.9","5.9","6.4","8.4","7.6","8.2","8.7","9.1","9.9","10","10","11","11","8.6","12","13","11","12","12","12","15","15","15","15","16","15","15","NA","NA"
"INTL.8499-2-TUN-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Turkey","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-TUR-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","21.71950611","22","23","27","27","27","33","38","42","46","51","54","59","67","66","75","80","91","101","107","143","121","114","112","124","132","111","109","107","115","117","117","115","119","NA"
"INTL.6899-2-TUR-TBPD.A","            LPG (Mb/d)","21.71950611","22","23","27","27","27","33","38","42","46","51","54","59","67","66","75","80","91","101","107","143","121","114","112","124","132","111","109","107","115","117","117","115","119","NA"
"INTL.8499-2-TUR-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"","Turkmenistan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-TKM-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","8.7","7.4","10","8.4","11","13","17","18","19","20","23","27","26","26","23","25","26","16","20","24","29","NA","NA"
